Temporada,ID_Jogo,Rodada,Data_Hora,Mandante,Visitante,Gols_Mandante,Gols_Visitante,Estadio_Local,Publico,Odd_Mandante,Odd_Empate,Odd_Visitante,xG_Mandante,xG_Visitante,Posse_Mandante,Posse_Visitante,Finalizacoes_Mandante,Finalizacoes_Visitante,No_Alvo_Mandante,No_Alvo_Visitante,Defesas_Goleiro_Mandante,Defesas_Goleiro_Visitante,Chances_Claras_Mandante,Chances_Claras_Visitante,Escanteios_Mandante,Escanteios_Visitante,Passes_Mandante,Passes_Visitante,Amarelos_Mandante,Amarelos_Visitante,Vermelhos_Mandante,Vermelhos_Visitante,Trave_Mandante,Trave_Visitante,Faltas_Mandante,Faltas_Visitante,Temperatura_C,Umidade_Relativa_%,Velocidade_Vento_kmh
2021,UeK2Rs20,31,10.11.2021 19:00,Atlético-MG,Corinthians,3,0,Mineirão (Belo Horizonte),54 186,1.57,3.60,7.50,0.0,0.0,47%,53%,11,7,5,0,0,2,0,0,8,5,0%(0/434),0%(0/493),2,2,0,0,0,0,20,4,19.0,95.0,9.6
2021,nXUcSNnf,31,10.11.2021 19:00,Santos,Red Bull Bragantino,2,0,Vila Belmiro (Santos),,2.45,3.30,2.87,0.0,0.0,43%,57%,11,14,5,3,3,3,0,0,5,7,0%(0/361),0%(0/478),2,1,0,0,0,0,11,10,22.2,82.0,15.7
2021,hU5cmPOJ,31,10.11.2021 18:30,Athletico-PR,Ceará,2,1,Ligga Arena (Curitiba),9 943,1.83,3.25,5.00,0.0,0.0,52%,48%,13,14,4,4,3,2,0,0,6,3,0%(0/433),0%(0/411),4,2,0,1,0,0,9,10,16.0,88.0,18.4
2021,raO6Q1H6,31,09.11.2021 21:30,Grêmio,Fluminense,1,0,Arena do Grêmio (Porto Alegre),,2.30,2.87,3.60,0.0,0.0,47%,53%,25,11,7,5,5,6,0,0,6,0,0%(0/445),0%(0/513),3,1,0,0,0,0,18,9,17.4,75.0,12.2
2021,l0iTs3ns,31,04.11.2021 21:00,Cuiabá,Chapecoense,0,0,Arena Pantanal (Cuiabá),6 336,1.61,3.60,5.75,0.0,0.0,56%,44%,16,7,3,2,2,3,0,0,6,2,0%(0/479),0%(0/387),1,1,0,0,0,0,13,15,27.2,75.0,9.7
2021,QstcyJVO,32,02.12.2021 18:00,Bahia,Atlético-MG,2,3,Casa de Apostas Arena Fonte Nova (Salvador),29 228,4.20,3.30,1.95,0.0,0.0,48%,52%,13,19,3,9,6,1,0,0,4,6,0%(0/383),0%(0/420),2,3,0,0,0,0,13,12,26.5,83.0,14.5
2021,CvxgxaGI,32,14.11.2021 19:00,Ceará,Sport,2,1,Castelão (Fortaleza),20 362,1.75,3.40,4.75,0.0,0.0,39%,61%,12,21,3,8,7,1,0,0,2,6,0%(0/297),0%(0/468),1,2,0,0,0,0,12,17,27.4,78.0,17.0
2021,tfG6eMGt,32,14.11.2021 19:00,Chapecoense,Juventude,0,2,Arena Condá (Chapecó),1 616,3.20,3.20,2.37,0.0,0.0,54%,46%,12,10,4,3,1,4,0,0,6,4,0%(0/475),0%(0/410),3,3,0,0,0,0,15,17,21.1,58.0,6.8
2021,0zeXtN1m,32,14.11.2021 18:15,Fluminense,Palmeiras,2,1,Maracanã (Rio de Janeiro),,3.10,3.10,2.30,0.0,0.0,52%,48%,9,11,3,4,3,1,0,0,5,2,0%(0/478),0%(0/439),5,8,1,2,0,0,12,20,21.3,69.0,24.3
2021,Mkqtu1Wa,32,14.11.2021 16:00,São Paulo,Flamengo,0,4,Estádio do MorumBIS (São Paulo),47 855,2.70,3.40,2.55,0.0,0.0,41%,59%,6,15,3,7,3,3,0,0,1,3,0%(0/373),0%(0/548),1,1,1,0,0,0,6,9,21.8,68.0,23.1
2021,rapxtsHg,32,13.11.2021 21:00,Corinthians,Cuiabá,3,2,Neo Química Arena (São Paulo),38 474,1.55,3.60,6.50,0.0,0.0,54%,46%,13,9,5,6,4,2,0,0,4,5,0%(0/536),0%(0/444),1,1,0,0,0,0,15,9,12.9,95.0,14.0
2021,UFnlwu1C,32,13.11.2021 19:00,Internacional,Athletico-PR,2,1,Estádio José Pinheiro Borda (Porto Alegre),8 623,2.15,3.10,3.80,0.0,0.0,47%,53%,15,10,4,1,0,2,0,0,5,5,0%(0/380),0%(0/424),6,3,0,0,0,0,17,13,20.3,63.0,25.2
2021,voUv028P,32,13.11.2021 19:00,Red Bull Bragantino,Fortaleza,3,0,Estádio Nabi Abi Chedid (Bragança Paulista),931,2.00,3.30,3.80,0.0,0.0,45%,55%,11,13,5,2,2,2,0,0,2,5,0%(0/356),0%(0/436),3,4,0,0,0,0,25,12,14.9,81.0,19.1
2021,jPmpvLo6,32,13.11.2021 18:30,América-MG,Grêmio,3,1,Mineirão (Belo Horizonte),3 157,2.05,3.30,3.75,0.0,0.0,41%,59%,12,24,6,7,6,3,0,0,3,9,0%(0/363),0%(0/520),3,1,0,0,0,0,14,16,17.7,78.0,12.8
2021,8Gn3ftWn,32,13.11.2021 17:00,Atlético-GO,Santos,0,0,Estádio Antonio Accioly (Goiânia),5 015,2.05,3.25,4.00,0.0,0.0,65%,35%,9,6,3,0,0,3,0,0,14,2,0%(0/428),0%(0/237),2,3,0,0,0,0,13,13,22.5,87.0,2.3
2021,OCtWmdFU,33,18.11.2021 21:00,Sport,Bahia,1,0,Arena Pernambuco (São Lourenço da Mata),8 096,2.80,3.00,2.75,0.0,0.0,43%,57%,16,14,4,4,4,3,0,0,3,5,0%(0/369),0%(0/495),1,3,0,0,0,0,19,14,23.4,94.0,3.3
2021,n7o7g0og,33,17.11.2021 21:30,Flamengo,Corinthians,1,0,Maracanã (Rio de Janeiro),49 897,1.90,3.40,4.20,0.0,0.0,57%,43%,22,6,6,1,1,5,0,0,8,1,0%(0/495),0%(0/394),1,2,0,0,0,0,15,8,23.9,81.0,11.1
2021,0ABt8a0n,33,17.11.2021 20:30,Juventude,Fluminense,1,0,Estadio Alfredo Jaconi (Caxias do Sul),6 000,2.70,2.75,3.20,0.0,0.0,33%,67%,15,7,7,1,1,6,0,0,2,5,0%(0/305),0%(0/615),2,1,0,0,0,0,20,19,13.2,98.0,16.8
2021,tUpBhK0a,33,17.11.2021 20:30,Palmeiras,São Paulo,0,2,Allianz Parque (São Paulo),35 572,2.20,3.25,3.50,0.0,0.0,56%,44%,16,16,4,6,4,4,0,0,7,3,0%(0/418),0%(0/340),1,2,0,0,0,0,12,19,20.8,79.0,8.6
2021,pMsSlx0O,33,17.11.2021 20:00,Fortaleza,Ceará,0,4,Castelão (Fortaleza),28 037,2.40,3.00,3.30,0.0,0.0,62%,38%,17,13,8,5,1,8,0,0,5,1,0%(0/400),0%(0/238),1,4,0,0,0,0,14,14,27.6,77.0,22.4
2021,xdvKjbVB,33,17.11.2021 19:00,América-MG,Atlético-GO,0,0,Mineirão (Belo Horizonte),2 955,1.61,3.75,6.00,0.0,0.0,58%,42%,23,14,4,1,1,4,0,0,2,5,0%(0/499),0%(0/355),1,1,0,0,0,0,7,14,21.1,74.0,10.7
2021,fXAp7JFh,33,17.11.2021 19:00,Cuiabá,Internacional,1,0,Arena Pantanal (Cuiabá),,2.55,3.10,3.00,0.0,0.0,49%,51%,21,11,5,4,4,4,0,0,6,4,0%(0/408),0%(0/427),4,1,0,0,0,0,14,17,24.4,91.0,7.2
2021,fXlFivG5,33,17.11.2021 19:00,Santos,Chapecoense,2,0,Vila Belmiro (Santos),,1.40,4.50,9.00,0.0,0.0,43%,57%,9,15,3,5,5,1,0,0,2,5,0%(0/393),0%(0/516),1,2,0,0,0,0,14,14,22.5,92.0,4.0
2021,GnwOkIpI,33,16.11.2021 18:00,Grêmio,Red Bull Bragantino,3,0,Arena do Grêmio (Porto Alegre),,1.55,4.50,5.50,0.0,0.0,52%,48%,25,7,10,2,2,7,0,0,11,1,0%(0/452),0%(0/419),0,2,0,0,0,0,15,17,22.7,87.0,8.0
2021,lz8x9uot,33,16.11.2021 16:00,Athletico-PR,Atlético-MG,0,1,Ligga Arena (Curitiba),,6.00,4.20,1.55,0.0,0.0,44%,56%,8,9,1,2,1,1,0,0,3,6,0%(0/410),0%(0/519),1,2,0,0,0,0,15,14,23.4,67.0,15.9
2021,Uk3c4HaB,34,24.11.2021 21:30,São Paulo,Athletico-PR,0,0,Estádio do MorumBIS (São Paulo),43 391,1.85,3.20,4.75,0.0,0.0,71%,29%,20,3,2,0,0,2,0,0,9,0,0%(0/599),0%(0/251),3,2,0,0,0,0,14,15,17.6,92.0,15.3
2021,d4JwpmEd,34,21.11.2021 19:00,Bahia,Cuiabá,0,0,Casa de Apostas Arena Fonte Nova (Salvador),19 790,1.80,3.40,4.50,0.0,0.0,55%,45%,19,8,3,0,0,3,0,0,8,4,0%(0/471),0%(0/392),1,0,0,0,0,0,12,9,26.4,79.0,17.6
2021,YN9l6wVb,34,21.11.2021 17:00,Fluminense,América-MG,2,0,Maracanã (Rio de Janeiro),14 168,2.15,3.20,3.60,0.0,0.0,48%,52%,11,9,5,3,3,3,0,0,2,1,0%(0/380),0%(0/417),1,2,0,0,0,0,21,17,21.3,68.0,12.5
2021,ja4g5cp5,34,21.11.2021 16:00,Corinthians,Santos,2,0,Neo Química Arena (São Paulo),43 381,1.72,3.60,5.25,0.0,0.0,64%,36%,23,9,11,1,1,9,0,0,11,4,0%(0/640),0%(0/344),1,0,0,0,0,0,6,8,19.5,70.0,16.8
2021,zkVUo9qp,34,20.11.2021 21:30,Internacional,Flamengo,1,2,Estádio José Pinheiro Borda (Porto Alegre),,4.00,3.50,1.95,0.0,0.0,52%,48%,22,15,9,8,6,8,0,0,8,5,0%(0/452),0%(0/439),2,1,0,0,0,0,14,13,18.6,72.0,14.1
2021,pQeU6AL9,34,20.11.2021 21:00,Atlético-GO,Ceará,1,1,Estádio Antonio Accioly (Goiânia),2 801,2.25,3.10,3.40,0.0,0.0,59%,41%,19,5,4,2,1,3,0,0,10,1,0%(0/457),0%(0/326),0,3,0,0,0,0,10,21,22.2,91.0,4.8
2021,OC213yFH,34,20.11.2021 19:00,Atlético-MG,Juventude,2,0,Mineirão (Belo Horizonte),61 476,1.36,5.25,8.00,0.0,0.0,61%,39%,18,2,5,0,0,3,0,0,5,1,0%(0/585),0%(0/387),1,2,0,0,0,0,20,13,20.9,81.0,9.8
2021,216P7j63,34,20.11.2021 19:00,Chapecoense,Grêmio,1,3,Arena Condá (Chapecó),2 830,6.00,4.20,1.53,0.0,0.0,38%,62%,10,24,4,6,3,3,0,0,4,4,0%(0/309),0%(0/516),1,1,0,0,0,0,19,18,21.8,66.0,10.0
2021,IDKZpTbj,34,20.11.2021 19:00,Fortaleza,Palmeiras,1,0,Castelão (Fortaleza),18 139,2.70,3.10,2.80,0.0,0.0,33%,67%,8,13,3,4,4,2,0,0,2,6,0%(0/267),0%(0/527),3,2,0,0,0,0,22,12,26.9,76.0,20.3
2021,OA7L8Wjc,34,28.10.2021 19:00,Red Bull Bragantino,Sport,3,0,Estádio Nabi Abi Chedid (Bragança Paulista),,1.50,4.20,7.00,0.0,0.0,45%,55%,16,18,3,4,4,1,0,0,9,7,0%(0/378),0%(0/468),3,6,0,0,0,0,17,14,18.5,92.0,14.0
2021,rZdKdQc2,35,03.12.2021 20:00,Sport,Flamengo,1,1,Arena Pernambuco (São Lourenço da Mata),10 733,4.75,3.75,1.72,0.0,0.0,48%,52%,15,22,9,7,6,8,0,0,6,6,0%(0/399),0%(0/423),2,3,0,0,0,0,13,11,25.3,88.0,4.4
2021,n7N05I12,35,03.12.2021 19:00,Athletico-PR,Cuiabá,1,0,Ligga Arena (Curitiba),17 523,1.72,3.25,6.00,0.0,0.0,65%,35%,19,8,3,1,1,2,0,0,8,2,0%(0/503),0%(0/277),4,7,0,1,0,0,15,14,17.0,87.0,18.6
